index,Customer_ID,Name,Gender,Age,Salary,Join_Date,City,Email,Score
829,CUST1097,Priya,female,41.0,5000.0,2022-01-13 00:00:00,,invalid_email.com,50.635
830,CUST1659,John,44,55.0,5000.0,2021-05-01 00:00:00,Kolkata,invalid_email.com,50.635
831,CUST1533,ali123,female,10.0,33725.0,2021-05-01 00:00:00,Bangalore,user533@gmail.com,50.635
832,CUST1907,Sneha,male,44.0,33725.0,2021-05-25 12:00:00,Mumbai,invalid_email.com,50.635
834,CUST1368,Priya,male,44.0,5000.0,2021-05-25 12:00:00,Hyd,user368@gmail.com,78.1
835,CUST1082,sara123,male,44.0,33725.0,2021-05-25 12:00:00,,invalid_email.com,26.27
836,CUST1726,Neha,female,50.0,5000.0,2021-10-26 00:00:00,Kolkata,user726@gmail.com,50.635
837,CUST1458,sara123,female,10.0,33725.0,2022-01-13 00:00:00,,user458@gmail.com,50.635
838,CUST1385,John,female,25.0,33725.0,2022-01-13 00:00:00,Mumbai,none,50.635
839,CUST1206,ali123,male,10.0,26843.0,2021-05-12 00:00:00,Kolkata,user206@gmail.com,50.635
840,CUST1563,John,male,10.0,33725.0,2021-06-13 00:00:00,,user563@gmail.com,50.635
841,CUST1949,Aman,male,60.0,23368.0,2021-05-12 00:00:00,Kolkata,user949@gmail.com,11.7
842,CUST1135,Sara,female,44.0,5000.0,2021-05-12 00:00:00,Hyd,user135@gmail.com,50.635
843,CUST1483,Sneha,male,44.0,42433.0,2021-05-12 00:00:00,Bangalore,user483@gmail.com,50.635
844,CUST1098,Sneha,female,44.0,33725.0,2021-05-25 12:00:00,Hyd,user98@gmail.com,50.635
845,CUST1961,John,female,47.0,5000.0,2021-05-25 12:00:00,,user961@gmail.com,50.635
846,CUST1356,John,male,44.0,33725.0,2021-05-25 12:00:00,,none,24.1
847,CUST1452,Sara,female,10.0,33725.0,2022-03-07 00:00:00,Kolkata,invalid_email.com,50.635
848,CUST1676,Priya,female,44.0,33725.0,2022-03-07 00:00:00,Chennai,invalid_email.com,50.635
849,CUST1537,Rahul,male,44.0,5000.0,2022-03-07 00:00:00,Chennai,none,50.635
850,CUST1138,Ali,male,10.0,23683.0,2022-03-07 00:00:00,Chennai,user138@gmail.com,50.635
851,CUST1768,Priya,44,62.0,33725.0,2022-01-13 00:00:00,Mumbai,none,50.635
853,CUST1218,Rahul,female,44.0,5000.0,2022-01-13 00:00:00,Mumbai,none,50.635
854,CUST1411,Ali,female,44.0,33725.0,2021-05-25 12:00:00,Kolkata,user411@gmail.com,50.635
855,CUST1790,Sara,male,10.0,33725.0,2021-05-25 12:00:00,Delhi,invalid_email.com,71.77
856,CUST1779,Aman,female,44.0,33725.0,2021-05-25 12:00:00,Delhi,user779@gmail.com,50.635
857,CUST1497,Sneha,male,44.0,33725.0,2021-05-25 12:00:00,Hyd,none,78.14
859,CUST1150,Sneha,female,44.0,92101.0,2021-05-25 12:00:00,,user150@gmail.com,50.635
860,CUST1023,John,male,10.0,73565.0,2021-05-25 12:00:00,,user23@gmail.com,85.25
861,CUST1749,Sara,male,50.0,24925.0,2021-05-12 00:00:00,,user749@gmail.com,20.79
862,CUST1632,Neha,female,37.0,61501.0,2021-05-25 12:00:00,Delhi,none,50.635
863,CUST1407,Sara,female,44.0,5000.0,2021-05-12 00:00:00,Chennai,user407@gmail.com,50.635
864,CUST1008,Ali,44,50.0,5000.0,2020-03-12 00:00:00,Hyd,user8@gmail.com,50.635
865,CUST1933,Ali,male,44.0,33725.0,2020-04-26 00:00:00,Bangalore,user933@gmail.com,42.14
866,CUST1064,Sara,male,44.0,33725.0,2020-04-04 00:00:00,Chennai,invalid_email.com,50.635
867,CUST1797,John,male,44.0,45634.0,2020-09-14 00:00:00,Mumbai,user797@gmail.com,50.635
868,CUST1034,John,male,44.0,33725.0,2022-01-13 00:00:00,Kolkata,none,50.635
869,CUST1262,Rahul,male,40.0,45771.0,2021-07-15 00:00:00,Mumbai,invalid_email.com,50.635
870,CUST1325,Priya,female,44.0,33725.0,2020-03-18 00:00:00,,invalid_email.com,50.635
871,CUST1803,Priya,male,44.0,33725.0,2020-03-18 00:00:00,Mumbai,user803@gmail.com,81.68
872,CUST1542,Sara,male,44.0,33725.0,2021-05-25 12:00:00,Bangalore,user542@gmail.com,50.9
873,CUST1578,Rahul,female,64.0,33725.0,2021-05-25 12:00:00,Kolkata,user578@gmail.com,50.635
874,CUST1470,Neha,female,34.0,5000.0,2021-05-12 00:00:00,Delhi,user470@gmail.com,50.635
875,CUST1889,Priya,male,10.0,33725.0,2022-01-13 00:00:00,Bangalore,user889@gmail.com,50.635
877,CUST1712,John,male,44.0,33725.0,2021-05-25 12:00:00,Kolkata,none,50.635
878,CUST1591,Neha,male,54.0,62629.0,2021-05-25 12:00:00,Hyd,invalid_email.com,50.635
879,CUST1595,John,female,24.0,5000.0,2021-08-16 00:00:00,Delhi,none,50.635
880,CUST1057,Ali,male,32.0,33725.0,2022-01-30 00:00:00,,invalid_email.com,50.635
882,CUST1003,Sneha,male,44.0,91344.0,2022-01-13 00:00:00,Bangalore,user3@gmail.com,50.635
883,CUST1478,John,male,44.0,33725.0,2022-01-21 00:00:00,Delhi,invalid_email.com,50.635
884,CUST1959,Priya,44,44.0,33725.0,2022-01-13 00:00:00,Kolkata,user959@gmail.com,50.635
886,CUST1475,Sara,female,44.0,5000.0,2022-01-13 00:00:00,Hyd,user475@gmail.com,50.635
887,CUST1660,Priya,male,44.0,34297.0,2022-05-23 00:00:00,Bangalore,none,50.635
888,CUST1875,Neha,male,59.0,5000.0,2021-05-12 00:00:00,,user875@gmail.com,50.635
889,CUST1585,Priya,male,44.0,26624.0,2021-05-12 00:00:00,Chennai,user585@gmail.com,91.27
890,CUST1009,Sneha,44,20.0,46348.0,2021-05-12 00:00:00,Kolkata,user9@gmail.com,50.635
891,CUST1774,Sara,female,30.0,21307.0,2021-05-25 12:00:00,Chennai,user774@gmail.com,50.635
892,CUST1417,Sara,female,44.0,33725.0,2021-05-25 12:00:00,Kolkata,user417@gmail.com,50.635
893,CUST1741,Ali,female,21.0,36487.0,2021-05-12 00:00:00,Hyd,user741@gmail.com,50.635
894,CUST1441,Sara,male,44.0,5000.0,2021-05-12 00:00:00,Chennai,none,50.635
895,CUST1838,Neha,44,26.0,25213.0,2022-08-24 00:00:00,Kolkata,user838@gmail.com,99.32
896,CUST1899,Aman,male,44.0,33725.0,2022-08-24 00:00:00,,user899@gmail.com,50.635
897,CUST1158,John,male,44.0,61939.0,2022-08-24 00:00:00,Kolkata,none,50.635
898,CUST1268,Aman,female,44.0,5000.0,2022-08-24 00:00:00,Kolkata,user268@gmail.com,50.635
899,CUST1487,Priya,male,44.0,30659.0,2022-01-13 00:00:00,Bangalore,user487@gmail.com,50.635
900,CUST1204,rahul123,female,44.0,33725.0,2022-01-13 00:00:00,Chennai,user204@gmail.com,84.95
901,CUST1084,Ali,female,44.0,46231.0,2021-05-12 00:00:00,Kolkata,user84@gmail.com,50.635
902,CUST1802,Priya,male,10.0,84728.0,2021-05-12 00:00:00,,none,50.635
903,CUST1725,Priya,male,58.0,5000.0,2021-04-28 00:00:00,Kolkata,user725@gmail.com,50.635
904,CUST1216,sara123,male,10.0,33725.0,2021-04-28 00:00:00,Kolkata,invalid_email.com,89.92
905,CUST1477,Neha,female,69.0,33725.0,2021-05-25 12:00:00,Kolkata,user477@gmail.com,50.635
906,CUST1665,Neha,male,64.0,33725.0,2021-12-18 00:00:00,Chennai,invalid_email.com,6.19
908,CUST1324,Neha,male,43.0,5000.0,2022-01-13 00:00:00,Bangalore,none,50.635
909,CUST1756,Neha,male,44.0,96927.0,2021-05-12 00:00:00,Bangalore,user756@gmail.com,50.635
910,CUST1415,Sneha,male,44.0,27855.0,2022-01-13 00:00:00,Bangalore,user415@gmail.com,50.635
911,CUST1801,John,44,44.0,40735.0,2021-05-25 12:00:00,Bangalore,none,50.635
912,CUST1416,Ali,male,10.0,5000.0,2020-07-28 00:00:00,Bangalore,user416@gmail.com,50.635
913,CUST1476,Priya,44,44.0,25610.0,2022-01-13 00:00:00,Mumbai,user476@gmail.com,50.635
914,CUST1685,Priya,male,10.0,33725.0,2022-01-13 00:00:00,Bangalore,user685@gmail.com,95.84
915,CUST1182,Sneha,male,44.0,5000.0,2022-01-13 00:00:00,Bangalore,user182@gmail.com,50.635
916,CUST1055,Ali,male,44.0,33725.0,2021-01-11 00:00:00,Delhi,user55@gmail.com,13.49
917,CUST1217,Aman,male,52.0,33725.0,2021-05-12 00:00:00,Kolkata,none,50.635
918,CUST1279,Neha,female,44.0,46550.0,2021-05-12 00:00:00,Delhi,invalid_email.com,50.635
919,CUST1129,John,male,44.0,33725.0,2022-01-13 00:00:00,Hyd,invalid_email.com,50.635
920,CUST1642,rahul123,male,44.0,5000.0,2021-05-25 12:00:00,Delhi,invalid_email.com,50.635
921,CUST1333,Neha,male,58.0,62959.0,2020-07-22 00:00:00,Kolkata,none,83.23
922,CUST1067,Sneha,female,44.0,76789.0,2022-01-13 00:00:00,Mumbai,none,50.635
923,CUST1781,rahul123,44,20.0,33725.0,2021-05-12 00:00:00,Mumbai,user781@gmail.com,50.635
924,CUST1038,Sara,male,44.0,5000.0,2021-05-12 00:00:00,Delhi,none,50.635
925,CUST1137,Ali,female,33.0,5000.0,2021-05-12 00:00:00,Mumbai,invalid_email.com,50.635
926,CUST1269,Sara,44,39.0,33725.0,2021-05-12 00:00:00,Bangalore,user269@gmail.com,50.635
927,CUST1154,Rahul,female,44.0,33725.0,2022-04-29 00:00:00,Bangalore,invalid_email.com,50.635
929,CUST1396,Priya,female,44.0,5000.0,2022-04-29 00:00:00,Chennai,none,36.68
930,CUST1903,Ali,male,58.0,33725.0,2022-01-13 00:00:00,Bangalore,none,44.29
931,CUST1977,Priya,male,66.0,72244.0,2021-05-25 12:00:00,Delhi,user977@gmail.com,50.635
932,CUST1592,Priya,female,59.0,22787.0,2021-05-25 12:00:00,Chennai,invalid_email.com,50.635
933,CUST1692,priya123,male,44.0,33725.0,2021-05-25 12:00:00,Kolkata,user692@gmail.com,50.635
934,CUST1852,rahul123,male,37.0,5000.0,2021-07-22 00:00:00,Hyd,invalid_email.com,50.635
935,CUST1107,John,female,10.0,98091.0,2021-05-25 12:00:00,Mumbai,invalid_email.com,50.635
936,CUST1263,John,female,10.0,68648.0,2020-10-17 00:00:00,Mumbai,user263@gmail.com,50.635
937,CUST1732,Sara,female,44.0,33725.0,2021-05-12 00:00:00,Chennai,invalid_email.com,17.47
938,CUST1481,Priya,male,39.0,5000.0,2022-01-13 00:00:00,,invalid_email.com,78.34
939,CUST1352,Aman,44,44.0,29102.0,2022-01-13 00:00:00,Hyd,user352@gmail.com,50.635
940,CUST1518,Neha,male,44.0,33725.0,2021-05-25 12:00:00,Hyd,none,25.74
941,CUST1278,Priya,female,44.0,37812.0,2021-09-17 00:00:00,Chennai,user278@gmail.com,41.95
942,CUST1936,Sara,male,44.0,39449.0,2021-05-12 00:00:00,Chennai,user936@gmail.com,50.635
943,CUST1886,Neha,male,18.0,5000.0,2022-01-13 00:00:00,Kolkata,invalid_email.com,31.54
944,CUST1446,Rahul,male,10.0,33725.0,2022-01-13 00:00:00,Delhi,user446@gmail.com,50.635
945,CUST1663,Ali,female,44.0,5000.0,2021-05-25 12:00:00,Mumbai,user663@gmail.com,48.66
946,CUST1884,Neha,female,19.0,76546.0,2020-12-15 00:00:00,Mumbai,invalid_email.com,50.635
947,CUST1161,Priya,female,44.0,5000.0,2021-05-12 00:00:00,Kolkata,invalid_email.com,50.635
948,CUST1989,Rahul,male,44.0,22184.0,2021-06-17 00:00:00,Hyd,invalid_email.com,37.1
949,CUST1048,Rahul,female,67.0,33725.0,2021-05-12 00:00:00,,invalid_email.com,50.635
951,CUST1256,Neha,male,10.0,33725.0,2022-01-13 00:00:00,Kolkata,user256@gmail.com,51.4
952,CUST1752,Sara,female,27.0,33725.0,2022-01-13 00:00:00,Hyd,none,50.635
953,CUST1173,Aman,male,44.0,33725.0,2022-01-13 00:00:00,Chennai,invalid_email.com,50.635
954,CUST1249,John,female,44.0,33725.0,2021-05-25 12:00:00,Bangalore,user249@gmail.com,50.27
955,CUST1348,Sneha,44,44.0,5000.0,2021-05-12 00:00:00,Mumbai,user348@gmail.com,50.635
956,CUST1071,Rahul,44,63.0,50763.0,2020-08-26 00:00:00,Hyd,user71@gmail.com,50.635
957,CUST1504,Sara,male,44.0,33725.0,2020-08-26 00:00:00,Delhi,none,4.66
958,CUST1638,John,male,38.0,48618.0,2022-01-13 00:00:00,Chennai,user638@gmail.com,50.635
959,CUST1384,Ali,female,44.0,33725.0,2021-05-12 00:00:00,Kolkata,user384@gmail.com,50.635
960,CUST1221,Rahul,44,58.0,59361.0,2021-09-27 00:00:00,Chennai,invalid_email.com,50.635
961,CUST1935,John,female,39.0,5000.0,2021-09-27 00:00:00,Bangalore,user935@gmail.com,59.64
962,CUST1733,Aman,male,44.0,92037.0,2022-05-12 00:00:00,Delhi,user733@gmail.com,50.635
963,CUST1295,Sara,male,44.0,50992.0,2021-05-12 00:00:00,Hyd,user295@gmail.com,64.95
964,CUST1569,Sara,male,54.0,67892.0,2021-05-12 00:00:00,Hyd,user569@gmail.com,50.635
965,CUST1877,Ali,44,64.0,5000.0,2021-05-12 00:00:00,Chennai,user877@gmail.com,50.635
966,CUST1582,John,male,44.0,88460.0,2021-05-12 00:00:00,Kolkata,none,81.88
967,CUST1440,Sara,male,60.0,63175.0,2020-10-18 00:00:00,Bangalore,user440@gmail.com,41.74
969,CUST1140,Sneha,female,10.0,33725.0,2020-10-18 00:00:00,Mumbai,invalid_email.com,50.635
970,CUST1318,Sara,male,44.0,33725.0,2022-01-29 00:00:00,Kolkata,none,6.59
971,CUST1622,John,male,69.0,78927.0,2020-12-20 00:00:00,Mumbai,none,50.635
972,CUST1235,Sneha,male,10.0,5000.0,2021-05-12 00:00:00,Kolkata,none,26.0
973,CUST1795,Ali,male,44.0,33725.0,2020-12-21 00:00:00,,none,50.635
974,CUST1157,priya123,female,23.0,33725.0,2021-05-12 00:00:00,Kolkata,user157@gmail.com,67.94
975,CUST1357,neha123,male,44.0,24484.0,2021-05-12 00:00:00,Kolkata,user357@gmail.com,50.635
976,CUST1522,Sara,44,44.0,33725.0,2021-05-12 00:00:00,Kolkata,invalid_email.com,97.27
977,CUST1829,Rahul,male,36.0,33725.0,2022-01-13 00:00:00,Chennai,user829@gmail.com,50.635
978,CUST1763,Neha,44,44.0,33725.0,2021-05-25 12:00:00,Bangalore,user763@gmail.com,50.635
979,CUST1922,Ali,male,51.0,33725.0,2021-05-25 12:00:00,Chennai,user922@gmail.com,50.635
980,CUST1080,Sara,male,48.0,33725.0,2021-05-12 00:00:00,Delhi,user80@gmail.com,50.635
981,CUST1118,Aman,male,58.0,33725.0,2022-05-10 00:00:00,Kolkata,invalid_email.com,50.635
982,CUST1839,Rahul,female,28.0,33511.0,2022-05-10 00:00:00,Kolkata,invalid_email.com,50.635
983,CUST1984,Aman,male,44.0,33725.0,2021-01-10 00:00:00,Mumbai,user984@gmail.com,50.635
984,CUST1093,John,female,44.0,89393.0,2022-01-13 00:00:00,Kolkata,user93@gmail.com,50.635
985,CUST1971,Sara,male,44.0,25872.0,2021-01-01 00:00:00,Kolkata,invalid_email.com,56.41
986,CUST1516,Rahul,female,51.0,33725.0,2021-05-25 12:00:00,Kolkata,user516@gmail.com,50.635
987,CUST1165,Neha,female,10.0,66753.0,2021-05-25 12:00:00,Hyd,user165@gmail.com,44.29
988,CUST1566,Sneha,male,44.0,84409.0,2021-05-12 00:00:00,Kolkata,invalid_email.com,80.33
989,CUST1819,Neha,female,68.0,33725.0,2020-05-16 00:00:00,Mumbai,invalid_email.com,50.635
990,CUST1681,Ali,male,43.0,33725.0,2022-01-13 00:00:00,Delhi,invalid_email.com,50.635
991,CUST1366,Aman,female,61.0,75306.0,2021-05-25 12:00:00,Hyd,invalid_email.com,50.635
992,CUST1106,Rahul,female,29.0,33725.0,2021-05-25 12:00:00,Hyd,user106@gmail.com,50.635
993,CUST1547,neha123,male,44.0,5000.0,2021-05-25 12:00:00,Chennai,none,50.635
994,CUST1146,John,male,44.0,5000.0,2022-01-13 00:00:00,Bangalore,user146@gmail.com,50.635
995,CUST1053,Ali,male,44.0,72261.0,2021-05-25 12:00:00,Mumbai,user53@gmail.com,50.635
996,CUST1730,Aman,44,44.0,5000.0,2021-05-25 12:00:00,Chennai,user730@gmail.com,50.635
997,CUST1260,ali123,male,10.0,33725.0,2021-05-25 12:00:00,,user260@gmail.com,50.37
999,CUST1044,John,female,35.0,33725.0,2021-05-25 12:00:00,,user44@gmail.com,50.635
1000,CUST1127,Rahul,male,44.0,5000.0,2021-05-25 12:00:00,Chennai,user127@gmail.com,50.635
1001,CUST1683,Sara,44,58.0,5000.0,2022-01-13 00:00:00,Mumbai,user683@gmail.com,22.1
1002,CUST1689,Priya,female,44.0,33725.0,2021-05-12 00:00:00,Kolkata,user689@gmail.com,50.635
1003,CUST1806,john123,female,44.0,33725.0,2022-01-13 00:00:00,Hyd,user806@gmail.com,47.2
1004,CUST1691,Neha,female,44.0,92922.0,2021-05-25 12:00:00,,none,50.635
1005,CUST1181,John,male,44.0,33725.0,2021-05-16 00:00:00,Mumbai,user181@gmail.com,6.21
1006,CUST1423,Rahul,male,10.0,33725.0,2022-01-13 00:00:00,Kolkata,user423@gmail.com,3.55
1007,CUST1169,John,male,44.0,33725.0,2020-12-21 00:00:00,Chennai,user169@gmail.com,50.635
1008,CUST1004,Ali,male,10.0,43505.0,2022-06-22 00:00:00,Hyd,none,50.635
1009,CUST1894,Neha,female,44.0,33725.0,2021-05-12 00:00:00,Chennai,none,78.65
1010,CUST1675,John,male,49.0,85112.0,2022-01-13 00:00:00,Mumbai,user675@gmail.com,50.635
1011,CUST1312,Aman,male,24.0,27272.0,2021-05-12 00:00:00,,invalid_email.com,50.635
1012,CUST1250,Sneha,male,43.0,60380.0,2021-05-25 12:00:00,,user250@gmail.com,50.635
1013,CUST1022,Sneha,male,44.0,33725.0,2021-05-25 12:00:00,Delhi,user22@gmail.com,85.82
1014,CUST1596,Ali,44,44.0,53532.0,2021-05-25 12:00:00,Kolkata,user596@gmail.com,50.635
1015,CUST1322,Neha,male,44.0,5000.0,2021-05-25 12:00:00,Hyd,user322@gmail.com,50.635
1016,CUST1931,Priya,female,44.0,33725.0,2021-05-12 00:00:00,Bangalore,invalid_email.com,50.635
1017,CUST1619,Ali,male,44.0,5000.0,2021-05-12 00:00:00,Bangalore,user619@gmail.com,50.635
1018,CUST1094,sara123,female,44.0,33725.0,2020-07-05 00:00:00,Kolkata,user94@gmail.com,50.635
1020,CUST1669,Neha,male,30.0,29014.0,2021-05-12 00:00:00,Delhi,user669@gmail.com,50.635
1021,CUST1065,John,male,37.0,5000.0,2021-06-10 00:00:00,,invalid_email.com,50.635
1022,CUST1930,aman123,male,10.0,5000.0,2022-01-21 00:00:00,Kolkata,user930@gmail.com,88.57
1023,CUST1373,Priya,female,44.0,33725.0,2021-05-25 12:00:00,Kolkata,none,50.635
1024,CUST1929,Aman,female,44.0,40870.0,2022-01-13 00:00:00,Delhi,user929@gmail.com,50.635
1025,CUST1693,John,male,10.0,54366.0,2022-01-13 00:00:00,Mumbai,user693@gmail.com,50.635
1026,CUST1778,Sneha,female,44.0,5000.0,2021-05-25 12:00:00,Chennai,user778@gmail.com,50.635
1027,CUST1338,Sara,male,44.0,36206.0,2021-05-12 00:00:00,Hyd,user338@gmail.com,50.635
1028,CUST1914,Sneha,male,44.0,34099.0,2021-05-25 12:00:00,Delhi,none,50.635
1029,CUST1468,Sneha,male,29.0,60588.0,2021-05-25 12:00:00,Kolkata,user468@gmail.com,50.635
1030,CUST1330,Ali,male,44.0,33725.0,2020-11-09 00:00:00,Kolkata,user330@gmail.com,50.635
1031,CUST1646,Priya,male,44.0,5000.0,2022-01-13 00:00:00,Hyd,user646@gmail.com,50.635
1032,CUST1597,Sara,male,44.0,45486.0,2022-01-13 00:00:00,Delhi,invalid_email.com,50.635
1033,CUST1445,Sneha,44,10.0,5000.0,2021-05-25 12:00:00,Kolkata,invalid_email.com,50.635
1034,CUST1775,Rahul,female,61.0,33725.0,2022-07-16 00:00:00,Kolkata,none,13.01
1035,CUST1679,Priya,male,44.0,33725.0,2022-01-13 00:00:00,Chennai,user679@gmail.com,50.635
1036,CUST1737,Priya,male,52.0,35937.0,2022-01-13 00:00:00,Bangalore,user737@gmail.com,50.635
1038,CUST1527,Sneha,male,25.0,33725.0,2022-01-13 00:00:00,Mumbai,user527@gmail.com,50.635
1039,CUST1528,Sara,male,36.0,33725.0,2022-01-13 00:00:00,Kolkata,user528@gmail.com,50.635
1040,CUST1437,Ali,male,44.0,5000.0,2022-01-13 00:00:00,Mumbai,user437@gmail.com,50.635
1041,CUST1104,John,male,44.0,5000.0,2021-05-25 12:00:00,Kolkata,user104@gmail.com,80.1
1042,CUST1993,Ali,male,32.0,5000.0,2021-05-25 12:00:00,Chennai,user993@gmail.com,50.635
1043,CUST1291,Aman,female,32.0,40580.0,2022-01-13 00:00:00,Hyd,user291@gmail.com,2.52
1044,CUST1571,priya123,male,44.0,48541.0,2022-01-13 00:00:00,Kolkata,user571@gmail.com,50.635
1045,CUST1825,Sneha,female,44.0,33725.0,2021-05-25 12:00:00,Hyd,user825@gmail.com,69.45
1046,CUST1704,Neha,male,44.0,33725.0,2021-05-25 12:00:00,Kolkata,none,50.635
1047,CUST1079,Rahul,male,44.0,30055.0,2021-05-25 12:00:00,Chennai,invalid_email.com,50.635
1048,CUST1388,Sara,44,44.0,33725.0,2021-05-25 12:00:00,Mumbai,none,50.635
1049,CUST1088,Neha,female,44.0,33725.0,2022-01-13 00:00:00,Kolkata,user88@gmail.com,50.635
